product_id,category_id,price
1003705,2053013555631882655,165.63176470588235
1003706,2053013555631882655,131.9517391304348
1003707,2053013555631882655,152.4109090909091
1003709,2053013555631882655,699.9065605095541
1003711,2053013555631882655,669.2299999999998
1003712,2053013555631882655,762.7396721311475
1003713,2053013555631882655,722.5315555555555
1003714,2053013555631882655,720.46
1003718,2053013555631882655,1006.5200000000001
1003726,2053013555631882655,141.0375675675676
1003734,2053013555631882655,204.63999999999996
1003735,2053013555631882655,187.21
1003738,2053013555631882655,120.7
1003746,2053013555631882655,271.23999999999995
1003747,2053013555631882655,282.81000000000006
1003750,2053013555631882655,285.26500000000004
1003751,2053013555631882655,257.37999999999994
1003752,2053013555631882655,257.3800000000001
1003756,2053013555631882655,72.27999999999999
1003761,2053013555631882655,591.78
1003768,2053013555631882655,483.0829032258065
1003769,2053013555631882655,444.8367045454546
1003770,2053013555631882655,230.71753424657535
1003771,2053013555631882655,231.38000000000005
1003772,2053013555631882655,257.12
1003774,2053013555631882655,370.1999999999998
1003777,2053013555631882655,230.79000000000002
1003778,2053013555631882655,254.83
1003782,2053013555631882655,123.53
1003793,2053013555631882655,225.42000000000002
1003794,2053013555631882655,60.46
1003798,2053013555631882655,634.8891358024691
1003800,2053013555631882655,795.5370666666665
1003801,2053013555631882655,713.8231578947368
1003802,2053013555631882655,942.37
1003807,2053013555631882655,65.81
1003811,2053013555631882655,157.00888888888898
1003815,2053013555631882655,772.19
1003852,2053013555631882655,229.07
1003854,2053013555631882655,200.52
1003855,2053013555631882655,131.1734146341463
1003856,2053013555631882655,131.32844444444444
1003857,2053013555631882655,261.02
1003859,2053013555631882655,251.44000000000003
1003860,2053013555631882655,223.43000000000004
1003861,2053013555631882655,226.52
1003862,2053013555631882655,253.94264705882355
1003864,2053013555631882655,231.66999999999996
1003865,2053013555631882655,123.19000000000001
1003866,2053013555631882655,123.19000000000003
1003869,2053013555631882655,169.56
1003870,2053013555631882655,280.36480000000006
1003877,2053013555631882655,60.44176470588235
1003878,2053013555631882655,52.305
1003879,2053013555631882655,655.691797752809
1003883,2053013555631882655,229.76500000000004
1003890,2053013555631882655,256.24
1003892,2053013555631882655,144.9625
1003894,2053013555631882655,344.90000000000003
1003896,2053013555631882655,478.3135185185186
1003898,2053013555631882655,543.1421917808219
1003899,2053013555631882655,901.255
1003901,2053013555631882655,496.41857142857134
1003906,2053013555631882655,143.68153846153854
1003907,2053013555631882655,131.59750000000003
1003910,2053013555631882655,118.09575757575757
1003911,2053013555631882655,177.8722222222222
1003912,2053013555631882655,164.72500000000002
1003913,2053013555631882655,200.39
1003921,2053013555631882655,50.867142857142866
1003922,2053013555631882655,159.86
1003931,2053013555631882655,67.18
1003934,2053013555631882655,345.92191304347824
1003936,2053013555631882655,424.99625
1003938,2053013555631882655,203.35
1003942,2053013555631882655,187.6907692307692
1003943,2053013555631882655,166.63259259259263
1003947,2053013555631882655,59.05714285714286
1003948,2053013555631882655,48.43857142857143
1003949,2053013555631882655,53.06909090909091
1003951,2053013555631882655,247.98375000000001
1003954,2053013555631882655,571.99
1003956,2053013555631882655,68.75
1003965,2053013555631882655,708.5197169811321
1003966,2053013555631882655,720.48
1003969,2053013555631882655,97.56
1003973,2053013555631882655,621.1255319148937
1003978,2053013555631882655,646.2036363636364
1003981,2053013555631882655,71.18833333333333
1003982,2053013555631882655,106.20282608695653
1003983,2053013555631882655,110.8975
1003984,2053013555631882655,107.846
1003988,2053013555631882655,128.42
1003991,2053013555631882655,216.20000000000007
1003992,2053013555631882655,216.19999999999996
1003993,2053013555631882655,105.28
1004014,2053013555631882655,151.67799999999997
1004015,2053013555631882655,694.7200000000001
1004016,2053013555631882655,713.181111111111
1004019,2053013555631882655,118.02
1004024,2053013555631882655,133.8106451612903
1004025,2053013555631882655,136.43
1004026,2053013555631882655,140.04897196261683
1004033,2053013555631882655,203.35000000000005
1004034,2053013555631882655,122.64
1004035,2053013555631882655,122.82060606060605
1004038,2053013555631882655,159.70884353741494
1004042,2053013555631882655,140.50575757575757
1004059,2053013555631882655,360.6535576923077
1004060,2053013555631882655,337.97528301886774
1004062,2053013555631882655,362.0492
1004077,2053013555631882655,409.28
1004078,2053013555631882655,408.7630000000001
1004080,2053013555631882655,408.29162790697677
1004085,2053013555631882655,56.0
1004089,2053013555631882655,97.13
1004093,2053013555631882655,57.346666666666664
1004096,2053013555631882655,102.94
1004097,2053013555631882655,115.91
1004098,2053013555631882655,72.05
1004100,2053013555631882655,72.05
1004101,2053013555631882655,73.985
1004104,2053013555631882655,174.53
1004111,2053013555631882655,128.08
1004112,2053013555631882655,124.0475
1004115,2053013555631882655,91.96
1004120,2053013555631882655,69.22
1004121,2053013555631882655,249.63000000000002
1004122,2053013555631882655,70.76
1004124,2053013555631882655,67.075
1004128,2053013555631882655,69.22
1004129,2053013555631882655,149.30000000000004
1004133,2053013555631882655,139.22871710526314
1004136,2053013555631882655,130.99833333333333
1004138,2053013555631882655,162.55
1004139,2053013555631882655,96.97329411764703
1004140,2053013555631882655,158.13425
1004142,2053013555631882655,232.1772972972973
1004143,2053013555631882655,139.6533333333333
1004144,2053013555631882655,129.82042857142858
1004145,2053013555631882655,169.59352941176468
1004147,2053013555631882655,91.21854545454548
1004149,2053013555631882655,329.0980000000001
1004152,2053013555631882655,113.73034482758624
1004154,2053013555631882655,128.42
1004155,2053013555631882655,105.90799999999999
1004156,2053013555631882655,149.3
1004157,2053013555631882655,748.1966666666665
1004158,2053013555631882655,772.6451851851853
1004159,2053013555631882655,1076.4233000000002
1004161,2053013555631882655,93.97033057851242
1004162,2053013555631882655,141.32
1004163,2053013555631882655,229.07
1004166,2053013555631882655,146.6778
1004167,2053013555631882655,111.38888888888889
1004168,2053013555631882655,179.9
1004173,2053013555631882655,158.37100000000004
1004174,2053013555631882655,97.5057894736842
1004175,2053013555631882655,96.77285714285715
1004184,2053013555631882655,430.59846153846144
1004185,2053013555631882655,334.36999999999995
1004188,2053013555631882655,197.99
1004189,2053013555631882655,197.99
1004190,2053013555631882655,177.61
1004191,2053013555631882655,210.70142857142858
1004192,2053013555631882655,54.39666666666667
1004194,2053013555631882655,141.32
1004196,2053013555631882655,231.67
1004197,2053013555631882655,92.66263157894737
1004198,2053013555631882655,101.65
1004199,2053013555631882655,333.71251798561156
1004205,2053013555631882655,132.35782178217826
1004208,2053013555631882655,62.105714285714285
1004209,2053013555631882655,89.98160305343512
1004210,2053013555631882655,90.37679245283017
1004211,2053013555631882655,95.06846153846155
1004213,2053013555631882655,445.4019444444445
1004214,2053013555631882655,373.4510389610391
1004215,2053013555631882655,102.94000000000001
1004219,2053013555631882655,385.85
1004223,2053013555631882655,71.82
1004224,2053013555631882655,425.5551351351352
1004225,2053013555631882655,1006.2786486486488
1004226,2053013555631882655,1003.4994285714286
1004227,2053013555631882655,1006.2745212765958
1004228,2053013555631882655,1121.9794736842105
1004229,2053013555631882655,1130.7866233766233
1004230,2053013555631882655,1133.515438596491
1004231,2053013555631882655,1335.369090909091
1004232,2053013555631882655,1376.4285714285713
1004233,2053013555631882655,1302.428181818182
1004234,2053013555631882655,1091.8394285714282
1004235,2053013555631882655,1178.9326984126983
1004236,2053013555631882655,1338.56625
1004237,2053013555631882655,1088.258593073593
1004238,2053013555631882655,1212.1420504731861
1004239,2053013555631882655,1333.844285714286
1004240,2053013555631882655,1062.5780497925311
1004241,2053013555631882655,1170.6639655172416
1004242,2053013555631882655,1327.0861111111112
1004243,2053013555631882655,738.2188888888892
1004244,2053013555631882655,801.2191891891893
1004245,2053013555631882655,1079.8254999999997
1004246,2053013555631882655,743.1516949152542
1004247,2053013555631882655,804.6906790123456
1004248,2053013555631882655,1033.2999999999997
1004249,2053013555631882655,739.5681160115054
1004250,2053013555631882655,800.4854373522461
1004251,2053013555631882655,1035.2379999999998
1004252,2053013555631882655,754.667741935484
1004253,2053013555631882655,810.0373214285713
1004254,2053013555631882655,1098.6568750000001
1004255,2053013555631882655,746.3839166666666
1004256,2053013555631882655,805.138936170213
1004257,2053013555631882655,1119.4940000000001
1004258,2053013555631882655,736.9960568181818
1004259,2053013555631882655,812.4334054054053
1004260,2053013555631882655,1031.3235714285713
1004266,2053013555631882655,61.76
1004269,2053013555631882655,57.89
1004270,2053013555631882655,56.51666666666667
1004272,2053013555631882655,81.69
1004277,2053013555631882655,42.45
1004278,2053013555631882655,53.16
1004279,2053013555631882655,53.43
1004281,2053013555631882655,71.45
1004282,2053013555631882655,71.225
1004284,2053013555631882655,52.45285714285714
1004288,2053013555631882655,73.93666666666667
1004293,2053013555631882655,93.93
1004294,2053013555631882655,95.215
1004295,2053013555631882655,60.46
1004300,2053013555631882655,89.41
1004302,2053013555631882655,115.05
1004303,2053013555631882655,113.23
1004305,2053013555631882655,64.33
1004306,2053013555631882655,54.57
1004307,2053013555631882655,0.0
1004308,2053013555631882655,83.29
1004309,2053013555631882655,51.03714285714286
1004317,2053013555631882655,172.55418181818172
1004318,2053013555631882655,326.13000000000005
1004320,2053013555631882655,244.3791666666666
1004321,2053013555631882655,253.03710213776722
1004322,2053013555631882655,315.7105555555556
1004323,2053013555631882655,244.54000000000002
1004324,2053013555631882655,247.11000000000007
1004340,2053013555631882655,150.555
1004341,2053013555631882655,200.135
1004342,2053013555631882655,170.32217391304354
1004347,2053013555631882655,123.53
1004348,2053013555631882655,40.13
1004349,2053013555631882655,130.38
1004350,2053013555631882655,66.13
1004356,2053013555631882655,1449.3549019607842
1004357,2053013555631882655,1412.4399999999998
1004358,2053013555631882655,1374.8307142857143
1004359,2053013555631882655,1721.6108333333334
1004360,2053013555631882655,1728.6600000000003
1004361,2053013555631882655,1282.8992592592595
1004362,2053013555631882655,1273.6499999999999
1004363,2053013555631882655,1307.3675
1004372,2053013555631882655,378.39
1004375,2053013555631882655,254.57999999999998
1004381,2053013555631882655,233.57999999999998
1004382,2053013555631882655,233.58
1004385,2053013555631882655,776.0800000000002
1004386,2053013555631882655,776.08
1004388,2053013555631882655,668.9840540540541
1004389,2053013555631882655,617.512
1004393,2053013555631882655,256.6349056603774
1004395,2053013555631882655,257.11999999999995
1004400,2053013555631882655,71.45
1004402,2053013555631882655,166.34161073825499
1004403,2053013555631882655,194.82407407407408
1004404,2053013555631882655,207.45094339622642
1004405,2053013555631882655,205.7483636363636
1004406,2053013555631882655,182.24
1004409,2053013555631882655,65.122
1004413,2053013555631882655,243.53000000000006
1004415,2053013555631882655,41.96666666666667
1004424,2053013555631882655,221.5661538461538
1004426,2053013555631882655,210.69875
1004427,2053013555631882655,424.44
1004428,2053013555631882655,676.4941199999998
1004429,2053013555631882655,148.01
1004432,2053013555631882655,169.38424242424247
1004433,2053013555631882655,257.87624378109456
1004434,2053013555631882655,258.81057324840765
1004435,2053013555631882655,255.34599999999998
1004436,2053013555631882655,190.54781609195402
1004440,2053013555631882655,370.0813333333334
1004441,2053013555631882655,1709.94
1004442,2053013555631882655,174.5957142857143
1004443,2053013555631882655,257.38
1004444,2053013555631882655,41.8125
1004446,2053013555631882655,89.4725423728813
1004449,2053013555631882655,208.80024390243906
1004450,2053013555631882655,205.56835616438357
1004452,2053013555631882655,374.12000000000006
1004455,2053013555631882655,360.34
1004457,2053013555631882655,386.08
1004460,2053013555631882655,240.8829870129871
1004461,2053013555631882655,244.8012230215828
1004462,2053013555631882655,99.085
1004463,2053013555631882655,133.16
1004464,2053013555631882655,83.51
1004467,2053013555631882655,60.41518518518518
1004468,2053013555631882655,71.255
1004472,2053013555631882655,76.96
1004475,2053013555631882655,308.63000000000005
1004477,2053013555631882655,900.67
1004481,2053013555631882655,874.93
1004484,2053013555631882655,1055.11
1004488,2053013555631882655,64.02
1004489,2053013555631882655,124.03181818181817
1004491,2053013555631882655,74.75000000000001
1004493,2053013555631882655,148.01
1004494,2053013555631882655,177.35
1004495,2053013555631882655,70.86309523809524
1004496,2053013555631882655,71.23403100775195
1004497,2053013555631882655,159.4788095238096
1004500,2053013555631882655,387.8309375
1004501,2053013555631882655,308.86
1004502,2053013555631882655,494.99000000000007
1004503,2053013555631882655,514.5704545454547
1004504,2053013555631882655,51.46
1004505,2053013555631882655,472.21766233766226
1004507,2053013555631882655,50.748
1004508,2053013555631882655,47.65
1004509,2053013555631882655,50.85
1004511,2053013555631882655,106.03
1004518,2053013555631882655,144.74666666666667
1004523,2053013555631882655,221.23812500000003
1004524,2053013555631882655,141.32
1004525,2053013555631882655,141.29
1004528,2053013555631882655,409.0636363636364
1004529,2053013555631882655,394.26616666666666
1004530,2053013555631882655,396.1500000000001
1004531,2053013555631882655,671.4877777777778
1004532,2053013555631882655,128.68000000000004
1004533,2053013555631882655,128.68
1004536,2053013555631882655,750.9210256410256
1004542,2053013555631882655,111.28
1004544,2053013555631882655,522.2615789473684
1004545,2053013555631882655,558.5438095238095
1004547,2053013555631882655,280.61
1004553,2053013555631882655,64.07
1004562,2053013555631882655,102.55318518518521
1004563,2053013555631882655,128.68
1004564,2053013555631882655,131.7115625
1004565,2053013555631882655,170.93084323040378
1004566,2053013555631882655,170.24095477386933
1004567,2053013555631882655,47.59
1004573,2053013555631882655,716.5379999999997
1004574,2053013555631882655,613.1669491525421
1004575,2053013555631882655,470.3187640449439
1004578,2053013555631882655,253.16673076923078
1004579,2053013555631882655,94.6375
1004582,2053013555631882655,132.42181818181817
1004583,2053013555631882655,814.49375
1004585,2053013555631882655,69.37833333333333
1004587,2053013555631882655,66.71272727272726
1004588,2053013555631882655,77.2
1004589,2053013555631882655,69.75428571428571
1004592,2053013555631882655,71.65
1004593,2053013555631882655,71.82
1004594,2053013555631882655,73.44
1004596,2053013555631882655,167.06
1004599,2053013555631882655,257.38
1004602,2053013555631882655,53.98
1004603,2053013555631882655,81.66499999999999
1004606,2053013555631882655,71.315
1004607,2053013555631882655,71.45
1004609,2053013555631882655,73.33
1004612,2053013555631882655,53.43
1004613,2053013555631882655,70.24
1004615,2053013555631882655,49.65
1004616,2053013555631882655,56.01
1004617,2053013555631882655,499.37
1004625,2053013555631882655,43.730000000000004
1004627,2053013555631882655,38.11090909090909
1004648,2053013555631882655,614.3034594594594
1004650,2053013555631882655,626.9575257731959
1004652,2053013555631882655,771.96
1004653,2053013555631882655,613.2203002309469
1004655,2053013555631882655,782.9165432098764
1004657,2053013555631882655,796.5926984126985
1004659,2053013555631882655,738.9261724137932
1004661,2053013555631882655,881.517777777778
1004662,2053013555631882655,1158.0500000000002
1004663,2053013555631882655,900.3861016949153
1004665,2053013555631882655,845.3998785425102
1004666,2053013555631882655,1115.0931249999999
1004668,2053013555631882655,112.58
1004669,2053013555631882655,74.34638888888888
1004670,2053013555631882655,1286.75
1004671,2053013555631882655,1415.45
1004672,2053013555631882655,133.59
1004675,2053013555631882655,281.67
1004679,2053013555631882655,73.52999999999999
1004680,2053013555631882655,71.82
1004681,2053013555631882655,176.87857142857143
1004682,2053013555631882655,334.63
1004683,2053013555631882655,42.45
1004691,2053013555631882655,81.61500000000001
1004697,2053013555631882655,117.66
1004698,2053013555631882655,95.21
1004700,2053013555631882655,95.21
1004701,2053013555631882655,133.83
1004702,2053013555631882655,122.92
1004703,2053013555631882655,138.182
1004704,2053013555631882655,99.49625
1004708,2053013555631882655,154.59429951690822
1004709,2053013555631882655,153.156974789916
1004711,2053013555631882655,46.31
1004713,2053013555631882655,77.20000000000002
1004714,2053013555631882655,115.81
1004715,2053013555631882655,123.53
1004716,2053013555631882655,172.4323076923077
1004717,2053013555631882655,46.309999999999995
1004718,2053013555631882655,77.2
1004719,2053013555631882655,77.2
1004720,2053013555631882655,126.9223961661342
1004723,2053013555631882655,128.3410843373494
1004724,2053013555631882655,121.98800000000001
1004726,2053013555631882655,228.71615384615387
1004727,2053013555631882655,189.26472972972974
1004728,2053013555631882655,179.90000000000003
1004729,2053013555631882655,181.76000000000002
1004730,2053013555631882655,316.90071005917156
1004732,2053013555631882655,383.55879999999996
1004733,2053013555631882655,385.83
1004734,2053013555631882655,383.07400000000007
1004735,2053013555631882655,440.74865979381445
1004736,2053013555631882655,453.3111627906976
1004737,2053013555631882655,458.88807692307694
1004738,2053013555631882655,462.93074074074065
1004739,2053013555631882655,193.32952059419313
1004740,2053013555631882655,213.79084
1004741,2053013555631882655,189.40426120641948
1004742,2053013555631882655,504.00249999999994
1004743,2053013555631882655,75.9735135135135
1004748,2053013555631882655,129.2569318181818
1004749,2053013555631882655,198.98244897959188
1004750,2053013555631882655,197.83324245374877
1004751,2053013555631882655,197.97934545454547
1004753,2053013555631882655,247.084
1004754,2053013555631882655,251.36285714285714
1004755,2053013555631882655,48.88
1004756,2053013555631882655,91.39584615384615
1004757,2053013555631882655,90.67068181818183
1004759,2053013555631882655,96.64333333333333
1004760,2053013555631882655,95.14636363636365
1004766,2053013555631882655,249.8830612244898
1004767,2053013555631882655,250.66808746736297
1004768,2053013555631882655,250.8343238434164
1004769,2053013555631882655,520.2799999999999
1004774,2053013555631882655,200.52
1004775,2053013555631882655,181.96541463414636
1004776,2053013555631882655,183.93953667953667
1004777,2053013555631882655,135.572302771855
1004778,2053013555631882655,242.79
1004779,2053013555631882655,151.77938271604938
1004781,2053013555631882655,270.53132047477743
1004784,2053013555631882655,179.93000000000004
1004785,2053013555631882655,272.4099234693878
1004786,2053013555631882655,276.19666666666666
1004787,2053013555631882655,514.7900000000001
1004788,2053013555631882655,135.22843942505133
1004791,2053013555631882655,146.95593750000003
1004792,2053013555631882655,469.8402843601895
1004793,2053013555631882655,418.4132298136646
1004794,2053013555631882655,228.90350438047562
1004795,2053013555631882655,235.07825806451615
1004796,2053013555631882655,235.69000000000003
1004797,2053013555631882655,342.81296875
1004798,2053013555631882655,128.68
1004799,2053013555631882655,128.68
1004800,2053013555631882655,123.52999999999999
1004801,2053013555631882655,126.1
1004802,2053013555631882655,92.64
1004805,2053013555631882655,145.95653153153157
1004806,2053013555631882655,347.6515639810426
1004807,2053013555631882655,334.38590909090914
1004808,2053013555631882655,168.53823529411758
1004809,2053013555631882655,124.46222222222221
1004810,2053013555631882655,158.04785714285717
1004811,2053013555631882655,177.09555555555556
1004812,2053013555631882655,171.42666666666668
1004813,2053013555631882655,250.30857142857144
1004814,2053013555631882655,228.21885714285713
1004815,2053013555631882655,226.6276190476191
1004816,2053013555631882655,186.48999999999995
1004817,2053013555631882655,498.6801492537313
1004819,2053013555631882655,170.29258620689657
1004820,2053013555631882655,368.07
1004822,2053013555631882655,40.08
1004823,2053013555631882655,43.5
1004825,2053013555631882655,38.806875
1004827,2053013555631882655,208.76000000000005
1004829,2053013555631882655,74.39
1004830,2053013555631882655,74.39
1004831,2053013555631882655,836.57
1004833,2053013555631882655,172.94765904879557
1004834,2053013555631882655,173.57139393939394
1004835,2053013555631882655,228.0159420289855
1004836,2053013555631882655,231.7907390510949
1004837,2053013555631882655,324.28633136094675
1004838,2053013555631882655,174.74844559585492
1004839,2053013555631882655,173.93602777777775
1004840,2053013555631882655,951.7283862433861
1004843,2053013555631882655,231.40999999999994
1004844,2053013555631882655,83.2
1004845,2053013555631882655,319.17437499999994
1004846,2053013555631882655,293.21399999999994
1004847,2053013555631882655,144.12
1004848,2053013555631882655,674.7717886178862
1004849,2053013555631882655,952.7891866028708
1004850,2053013555631882655,668.59248
1004851,2053013555631882655,179.93
1004852,2053013555631882655,230.38000000000002
1004853,2053013555631882655,231.40999999999997
1004854,2053013555631882655,89.89111111111112
1004855,2053013555631882655,125.05779661016948
1004856,2053013555631882655,131.14224576271187
1004857,2053013555631882655,130.53486641221372
1004858,2053013555631882655,132.3776204379562
1004863,2053013555631882655,173.00404255319148
1004864,2053013555631882655,105.085
1004865,2053013555631882655,108.78999999999998
1004866,2053013555631882655,102.94
1004867,2053013555631882655,461.5172826086956
1004868,2053013555631882655,514.79
1004869,2053013555631882655,420.3993750000001
1004870,2053013555631882655,286.14870424172
1004871,2053013555631882655,285.1226666666667
1004872,2053013555631882655,286.7995614035088
1004873,2053013555631882655,378.7397192716237
1004874,2053013555631882655,376.9226829268292
1004875,2053013555631882655,379.5057258064516
1004876,2053013555631882655,84.83115384615385
1004877,2053013555631882655,85.5463333333333
1004880,2053013555631882655,51.46
1004884,2053013555631882655,228.71134328358204
1004885,2053013555631882655,277.59000000000003
1004886,2053013555631882655,147.62523584905662
1004887,2053013555631882655,145.4758695652174
1004888,2053013555631882655,230.46050847457624
1004891,2053013555631882655,73.74533333333332
1004892,2053013555631882655,76.05555555555556
1004893,2053013555631882655,89.50944444444444
1004894,2053013555631882655,275.43
1004897,2053013555631882655,948.5373684210526
1004900,2053013555631882655,154.42
1004901,2053013555631882655,582.2398387096775
1004902,2053013555631882655,582.1595268138801
1004903,2053013555631882655,111.629012345679
1004904,2053013555631882655,108.93387499999999
1004905,2053013555631882655,109.14147727272729
1004908,2053013555631882655,67.41
1004909,2053013555631882655,1016.6113432835817
1004910,2053013555631882655,1029.3311999999999
1004911,2053013555631882655,1029.3765217391303
1004912,2053013555631882655,1020.3
1004916,2053013555631882655,876.217
1004917,2053013555631882655,952.1500000000001
1004919,2053013555631882655,889.78
1004920,2053013555631882655,955.3273015873016
1004925,2053013555631882655,913.54
1004926,2053013555631882655,952.15
1004929,2053013555631882655,953.6641176470588
1004930,2053013555631882655,890.8888
1004931,2053013555631882655,463.31000000000023
1004932,2053013555631882655,466.2307407407409
1004934,2053013555631882655,226.37149999999994
1004935,2053013555631882655,162.14978723404255
